Wall Time,Step,Value
1745494867.1647573,0,0.0
1745494869.1105676,1,0.0
1745494870.949184,2,0.0
1745494872.783588,3,0.0
1745494874.634094,4,0.0
1745494876.4886584,5,0.0
1745494878.3622167,6,0.0
1745494880.1588917,7,0.0
1745494881.9245548,8,0.0
1745494884.1003447,9,0.0
1745494886.6714902,10,0.005263158120214939
1745494889.5621421,11,0.0
1745494892.4010277,12,0.0
1745494895.2549162,13,0.0
1745494897.9101253,14,0.0
1745494900.5388386,15,0.005076142027974129
1745494903.2968829,16,0.0
1745494905.927648,17,0.0
1745494908.5523465,18,0.0
1745494911.121319,19,0.0
1745494913.77601,20,0.0
1745494916.339963,21,0.0
1745494918.9820645,22,0.0
1745494921.5469944,23,0.0
1745494924.0743148,24,0.0
1745494926.7133691,25,0.0
1745494929.3106015,26,0.0
1745494931.8320334,27,0.0
1745494934.4562063,28,0.0
1745494937.1608603,29,0.0
1745494939.8599226,30,0.0117647061124444
1745494942.4625793,31,0.005649717524647713
1745494944.9896145,32,0.006756756920367479
1745494947.5306578,33,0.02083333395421505
1745494950.0695403,34,0.02985074557363987
1745494952.6162271,35,0.016129031777381897
1745494955.2248309,36,0.056603774428367615
1745494957.7966566,37,0.15217390656471252
1745494960.4305775,38,0.2142857164144516
1745494963.0514913,39,0.3333333432674408
1745494965.6209984,40,0.3414634168148041
1745494968.220329,41,0.4383561611175537
1745494970.8732805,42,0.6190476417541504
1745494973.4261467,43,0.692307710647583
1745494975.9095583,44,0.8644067645072937
1745494978.4904265,45,0.9152542352676392
1745494981.0178819,46,0.9482758641242981
1745494983.6964767,47,0.8983050584793091
1745494986.2872617,48,0.9649122953414917
1745494988.8905065,49,0.9655172228813171
1745494991.4994202,50,0.9824561476707458
1745494994.0136898,51,0.9482758641242981
1745494996.5674124,52,0.9473684430122375
1745494999.0914693,53,0.9482758641242981
1745495001.6176965,54,1.0
1745495004.2187917,55,0.9655172228813171
1745495006.7874403,56,1.0
1745495009.288493,57,1.0
1745495011.959132,58,1.0
1745495014.463407,59,1.0
1745495017.078472,60,1.0
1745495019.7264237,61,1.0
1745495022.354982,62,1.0
1745495024.9901853,63,0.9655172228813171
1745495027.7403052,64,0.9649122953414917
1745495030.3053377,65,1.0
1745495032.8542962,66,1.0
1745495035.704893,67,0.9824561476707458
1745495038.222054,68,1.0
1745495040.8180337,69,0.9824561476707458
1745495043.456563,70,0.9661017060279846
1745495046.0005991,71,1.0
1745495048.6954474,72,1.0
1745495051.2967408,73,0.9655172228813171
1745495053.8787243,74,1.0
1745495056.472035,75,0.9824561476707458
1745495058.9854183,76,1.0
1745495061.517444,77,1.0
1745495064.1817498,78,1.0
1745495066.8348844,79,0.9824561476707458
1745495069.4546833,80,0.931034505367279
1745495072.0634644,81,1.0
1745495074.6061788,82,1.0
1745495077.1248841,83,1.0
1745495079.6471567,84,0.9482758641242981
1745495082.1962018,85,1.0
1745495084.7454941,86,1.0
1745495087.352976,87,1.0
1745495089.9229424,88,1.0
1745495092.5367255,89,1.0
1745495095.1570194,90,1.0
1745495097.9273415,91,0.682539701461792
1745495100.5867863,92,0.8333333134651184
1745495103.1926668,93,1.0
1745495105.7708638,94,1.0
1745495108.319207,95,0.982758641242981
1745495110.7933836,96,1.0
1745495113.4353938,97,0.8813559412956238
1745495116.0644054,98,0.9491525292396545
1745495118.707918,99,0.9824561476707458
1745495121.3449528,100,0.8793103694915771
1745495124.0013523,101,0.9824561476707458
1745495126.793163,102,1.0
1745495129.4166653,103,1.0
1745495132.0883298,104,0.9482758641242981
1745495134.661583,105,0.9824561476707458
1745495137.2487404,106,0.9649122953414917
1745495139.8019917,107,0.9824561476707458
1745495142.4395497,108,1.0
1745495144.9657078,109,1.0
1745495147.5992453,110,1.0
1745495150.2074518,111,1.0
1745495152.74669,112,1.0
1745495155.2774086,113,1.0
1745495157.824589,114,1.0
1745495160.343356,115,1.0
1745495162.8758988,116,0.9821428656578064
1745495165.5134737,117,0.9824561476707458
1745495168.094407,118,1.0
1745495170.616021,119,0.8833333253860474
1745495173.3212383,120,1.0
1745495175.9343426,121,1.0
1745495178.479307,122,1.0
1745495181.020561,123,0.9824561476707458
1745495183.5798817,124,1.0
1745495186.1206524,125,0.9482758641242981
1745495188.699677,126,1.0
1745495191.279127,127,0.9649122953414917
1745495193.8190413,128,1.0
1745495196.4469168,129,0.9824561476707458
1745495199.1054606,130,0.9824561476707458
1745495201.6765091,131,1.0
1745495204.3050435,132,0.8032786846160889
1745495206.8240802,133,0.9824561476707458
1745495209.3602529,134,1.0
1745495212.0106335,135,0.982758641242981
1745495214.596143,136,1.0
1745495217.1940994,137,0.9824561476707458
1745495219.728798,138,0.9661017060279846
1745495222.3460448,139,0.9824561476707458
1745495224.8702106,140,1.0
1745495227.3951015,141,1.0
1745495229.8557396,142,1.0
1745495232.346611,143,1.0
1745495234.836336,144,1.0
1745495237.3442256,145,1.0
1745495239.743672,146,1.0
1745495242.2541933,147,1.0
1745495244.7295146,148,0.8196721076965332
1745495247.259707,149,0.931034505367279
1745495250.2103293,150,0.9824561476707458
1745495252.8764734,151,1.0
1745495255.53783,152,1.0
1745495258.4272163,153,1.0
1745495261.3094206,154,1.0
1745495264.1416252,155,1.0
1745495267.0659356,156,1.0
1745495269.938472,157,1.0
1745495272.774915,158,1.0
1745495275.6316433,159,1.0
1745495278.3163471,160,0.931034505367279
1745495280.8256996,161,0.9649122953414917
1745495283.4022882,162,1.0
1745495285.9834816,163,0.8032786846160889
1745495288.527735,164,0.9152542352676392
1745495291.0860715,165,0.9824561476707458
1745495293.6818163,166,0.982758641242981
1745495296.1567008,167,1.0
1745495298.787299,168,1.0
1745495301.4035676,169,1.0
1745495304.1083026,170,0.982758641242981
1745495306.7999141,171,1.0
1745495309.3625991,172,1.0
1745495312.175223,173,1.0
1745495314.7015061,174,1.0
1745495317.3673422,175,0.9122806787490845
1745495319.9544952,176,1.0
1745495322.4844027,177,0.9122806787490845
1745495325.0849676,178,0.9473684430122375
1745495327.7872484,179,1.0
1745495330.4217377,180,1.0
1745495333.1043608,181,0.9824561476707458
1745495335.7123344,182,1.0
1745495338.280088,183,1.0
1745495340.7782419,184,1.0
1745495343.2841837,185,0.692307710647583
1745495345.808947,186,0.9655172228813171
1745495348.316028,187,0.9655172228813171
1745495350.9361277,188,1.0
1745495353.586734,189,0.9824561476707458
1745495356.1574051,190,1.0
1745495358.751437,191,1.0
1745495361.4649985,192,1.0
1745495364.099517,193,1.0
1745495366.69527,194,0.9824561476707458
1745495369.280538,195,1.0
1745495371.8582606,196,0.9824561476707458
1745495374.3674269,197,1.0
1745495376.40564,198,1.0
1745495378.2914412,199,1.0
